id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,image_url,small_image_url
2120,6693332,6693332,6888828,61,385905165,9.78038590517e+12,Michael Scott,2010.0,The Necromancer: The Secrets of The Immortal Nicholas Flamel,"The Necromancer  (The Secrets of the Immortal Nicholas Flamel, #4)",eng,https://images.gr-assets.com/books/1320460606m/6693332.jpg,https://images.gr-assets.com/books/1320460606s/6693332.jpg
2121,6977769,6977769,6932011,72,385340583,9.78038534059e+12,Lee Child,2010.0,61 Hours,"61 Hours (Jack Reacher, #14)",en-US,https://images.gr-assets.com/books/1320512665m/6977769.jpg,https://images.gr-assets.com/books/1320512665s/6977769.jpg
2122,662597,662597,2051065,22,439324599,9.7804393246e+12,Patricia McCormick,2000.0,Cut,Cut,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2123,74532,74532,1784447,140,224064908,9.7802240649e+12,"Roald Dahl, Quentin Blake",1981.0,George's Marvellous Medicine,George's Marvellous Medicine,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2124,41193,41193,2234336,51,1400033837,9.78140003384e+12,Jane Smiley,1991.0,A Thousand Acres,A Thousand Acres,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2125,24780,24780,1149593,83,805080481,9.78080508048e+12,Lloyd Alexander,1964.0,The Book of Three,"The Book of Three (The Chronicles of Prydain, #1)",en-US,https://images.gr-assets.com/books/1405184012m/24780.jpg,https://images.gr-assets.com/books/1405184012s/24780.jpg
2126,2355575,2355575,2362332,26,441016154,9.78044101615e+12,Patricia Briggs,2008.0,Cry Wolf,"Cry Wolf (Alpha & Omega, #1)",en-US,https://images.gr-assets.com/books/1310494063m/2355575.jpg,https://images.gr-assets.com/books/1310494063s/2355575.jpg
2127,770051,770051,2484218,40,689829531,9.78068982954e+12,Ian Falconer,2000.0,Olivia,Olivia,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2128,77156,77156,1402373,48,375705856,9.78037570585e+12,Kent Haruf,1999.0,Plainsong,"Plainsong (Plainsong, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2129,62953,62953,43003,36,1560974273,9.78156097428e+12,Daniel Clowes,1998.0,Ghost World,Ghost World,eng,https://images.gr-assets.com/books/1327894702m/62953.jpg,https://images.gr-assets.com/books/1327894702s/62953.jpg
2130,11966216,11966216,13476717,59,1250006325,9.78125000632e+12,Amanda Hocking,2010.0,Torn,"Torn (Trylle, #2)",en-US,https://images.gr-assets.com/books/1397954544m/11966216.jpg,https://images.gr-assets.com/books/1397954544s/11966216.jpg
2131,19117,19117,1294426,493,451529693,9.7804515297e+12,"Ivan Turgenev, George Reavy, Jane Costlow",1862.0,Отцы и дѣти,Fathers and Sons,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2132,113934,113934,462428,77,884271781,9.78088427179e+12,"Eliyahu M. Goldratt, Jeff Cox",1984.0,The Goal,The Goal: A Process of Ongoing Improvement,en-US,https://images.gr-assets.com/books/1475538019m/113934.jpg,https://images.gr-assets.com/books/1475538019s/113934.jpg
2133,9684523,9684523,14572532,42,670021040,9.78067002105e+12,Geraldine Brooks,2011.0,Caleb's Crossing,Caleb's Crossing,eng,https://images.gr-assets.com/books/1303284000m/9684523.jpg,https://images.gr-assets.com/books/1303284000s/9684523.jpg
2134,2722413,2722413,2748013,52,61284394,9.7800612844e+12,Claudia Gray,2008.0,Evernight,"Evernight (Evernight, #1)",en-US,https://images.gr-assets.com/books/1306376600m/2722413.jpg,https://images.gr-assets.com/books/1306376600s/2722413.jpg
2135,108942,108942,1053240,86,385340559,9.78038534056e+12,Lee Child,2007.0,Bad Luck and Trouble,"Bad Luck and Trouble (Jack Reacher, #11)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2136,2152,2152,3498000,76,452286530,9.78045228654e+12,Karen Joy Fowler,2004.0,The Jane Austen Book Club,The Jane Austen Book Club,en-US,https://images.gr-assets.com/books/1309282966m/2152.jpg,https://images.gr-assets.com/books/1309282966s/2152.jpg
2137,21965107,21965107,40842571,65,385539703,9.78038553971e+12,Ian McEwan,2014.0,The Children Act,The Children Act,eng,https://images.gr-assets.com/books/1405290619m/21965107.jpg,https://images.gr-assets.com/books/1405290619s/21965107.jpg
2138,7023554,7023554,7270473,37,739377728,9.78073937773e+12,Janet Evanovich,2009.0,Sizzling Sixteen,"Sizzling Sixteen (Stephanie Plum, #16)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2139,22543496,22543496,41987016,93,62301233,,Ashlee Vance,2015.0,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Elon Musk: Inventing the Future,eng,https://images.gr-assets.com/books/1404411386m/22543496.jpg,https://images.gr-assets.com/books/1404411386s/22543496.jpg
2140,12591698,12591698,17606541,5,1841499900,9.7818414999e+12,James S.A. Corey,2012.0,Caliban's War,"Caliban's War (The Expanse, #2)",eng,https://images.gr-assets.com/books/1407572377m/12591698.jpg,https://images.gr-assets.com/books/1407572377s/12591698.jpg
2141,13454149,13454149,18981122,30,1452440026,9.78145244003e+12,Rebecca Donovan,2012.0,Barely Breathing,"Barely Breathing (Breathing, #2)",eng,https://images.gr-assets.com/books/1347885288m/13454149.jpg,https://images.gr-assets.com/books/1347885288s/13454149.jpg
2142,1375,1375,1474309,255,147712556,9.78014771255e+12,"Homer, Robert Fagles, Bernard Knox",-762.0,Ἰλιάς ; Ὀδύσσεια,The Iliad/The Odyssey,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2143,16992,16992,89985,32,1563893304,9.78156389331e+12,"Mark Waid, Alex Ross, Elliot S. Maggin",1996.0,Kingdom Come,Kingdom Come,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2144,6882,6882,1289201,163,61120669,9.78006112066e+12,Henri Charrière,1969.0,Papillon,Papillon,,https://images.gr-assets.com/books/1327865561m/6882.jpg,https://images.gr-assets.com/books/1327865561s/6882.jpg
2145,56373,25104465,1013794,58,1573227889,9.78157322789e+12,Sarah Waters,1998.0,Tipping the Velvet,Tipping the Velvet,eng,https://images.gr-assets.com/books/1388633460m/56373.jpg,https://images.gr-assets.com/books/1388633460s/56373.jpg
2146,11607446,11607446,16550024,58,031620157X,9.78031620158e+12,"Chris Colfer, Brandon Dorman",2012.0,"The Wishing Spell (The Land of Stories, #1)","The Wishing Spell (The Land of Stories, #1)",eng,https://images.gr-assets.com/books/1326920505m/11607446.jpg,https://images.gr-assets.com/books/1326920505s/11607446.jpg
2147,2586771,2586771,2604190,39,1400063973,9.78140006397e+12,David Ebershoff,2008.0,The 19th Wife,The 19th Wife,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2148,44184,44184,1386643,39,64407314,9.78006440731e+12,Walter Dean Myers,1999.0,Monster,Monster,eng,https://images.gr-assets.com/books/1404962824m/44184.jpg,https://images.gr-assets.com/books/1404962824s/44184.jpg
2149,9814682,9814682,21619517,15,345529057,9.78034552905e+12,George R.R. Martin,2011.0,,"A Song of Ice and Fire (A Song of Ice and Fire, #1-4)",en-US,https://images.gr-assets.com/books/1328046798m/9814682.jpg,https://images.gr-assets.com/books/1328046798s/9814682.jpg
2150,132336,132336,2361096,102,743493915,9.78074349392e+12,Patricia Cornwell,1991.0,Body of Evidence,"Body of Evidence (Kay Scarpetta, #2)",en-US,https://images.gr-assets.com/books/1341835877m/132336.jpg,https://images.gr-assets.com/books/1341835877s/132336.jpg
2151,16148398,16148398,25390766,4,,,"Brian K. Vaughan, Fiona Staples",2012.0,Saga #1,Saga #1,eng,https://images.gr-assets.com/books/1358637990m/16148398.jpg,https://images.gr-assets.com/books/1358637990s/16148398.jpg
2152,1651302,1651302,2191060,53,60887370,9.78006088738e+12,Sara Shepard,2007.0,Perfect,"Perfect (Pretty Little Liars, #3)",eng,https://images.gr-assets.com/books/1363681820m/1651302.jpg,https://images.gr-assets.com/books/1363681820s/1651302.jpg
2153,15717876,15717876,21388954,41,1939045010,9.78193904501e+12,Jessica Sorensen,2012.0,The Secret of Ella and Micha,"The Secret of Ella and Micha (The Secret, #1)",eng,https://images.gr-assets.com/books/1365638597m/15717876.jpg,https://images.gr-assets.com/books/1365638597s/15717876.jpg
2154,9533378,9533378,14419515,37,345522478,9.78034552247e+12,Kevin Hearne,2011.0,Hounded,"Hounded (The Iron Druid Chronicles, #1)",eng,https://images.gr-assets.com/books/1327883998m/9533378.jpg,https://images.gr-assets.com/books/1327883998s/9533378.jpg
2155,22076,22076,2818729,105,743211375,9.78074321138e+12,Stephen King,2002.0,From a Buick 8,From a Buick 8,en-US,https://images.gr-assets.com/books/1304686732m/22076.jpg,https://images.gr-assets.com/books/1304686732s/22076.jpg
2156,77507,77507,40712,55,553560735,9.78055356073e+12,Kim Stanley Robinson,1993.0,Red Mars,"Red Mars (Mars Trilogy, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2157,286957,286957,17352354,336,1558611584,9.78155861158e+12,"Charlotte Perkins Gilman, Elaine Hedges",1892.0,The Yellow Wall-paper. A story,The Yellow Wall-Paper,eng,https://images.gr-assets.com/books/1351778524m/286957.jpg,https://images.gr-assets.com/books/1351778524s/286957.jpg
2158,17136,17136,17410699,31,1593083254,9.78159308325e+12,"H.G. Wells, Alfred MacAdam",1968.0,The Time Machine and The Invisible Man,The Time Machine/The Invisible Man,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2159,628139,628139,3241491,71,515121843,9.78051512184e+12,Nora Roberts,1998.0,Sea Swept,"Sea Swept (Chesapeake Bay Saga, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2160,12499290,12499290,17484647,35,031607991X,9.78031607991e+12,Brent Weeks,2012.0,The Blinding Knife,"The Blinding Knife (Lightbringer, #2)",eng,https://images.gr-assets.com/books/1338432693m/12499290.jpg,https://images.gr-assets.com/books/1338432693s/12499290.jpg
2161,18189606,18189606,25591533,23,1442435003,9.781442435e+12,Morgan Matson,2014.0,Since You've Been Gone,Since You've Been Gone,eng,https://images.gr-assets.com/books/1377702326m/18189606.jpg,https://images.gr-assets.com/books/1377702326s/18189606.jpg
2162,7907803,7907803,11176080,29,446573647,9.78044657364e+12,Steve Martin,2010.0,,An Object of Beauty,en-US,https://images.gr-assets.com/books/1289520035m/7907803.jpg,https://images.gr-assets.com/books/1289520035s/7907803.jpg
2163,174703,174703,257399,79,761121323,9.78076112133e+12,"Heidi Murkoff, Arlene Eisenberg, Sandee Hathaway",1969.0,What to Expect When You're Expecting,What to Expect When You're Expecting,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2164,127823,127823,6627894,69,399244565,9.78039924457e+12,John Flanagan,2005.0,The Icebound Land,"The Icebound Land (Ranger's Apprentice, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2165,165030,165030,1568693,68,61240850,9.78006124085e+12,Marian Keyes,2006.0,Anybody Out There?,"Anybody Out There? (Walsh Family, #4)",,https://images.gr-assets.com/books/1358594290m/165030.jpg,https://images.gr-assets.com/books/1358594290s/165030.jpg
2166,18050143,18050143,25332940,50,804139296,9.7808041393e+12,"Peter Thiel, Blake  Masters",2014.0,"Zero to One: Notes on Start Ups, or How to Build the Future","Zero to One: Notes on Startups, or How to Build the Future",eng,https://images.gr-assets.com/books/1414347376m/18050143.jpg,https://images.gr-assets.com/books/1414347376s/18050143.jpg
2167,28260587,28260587,25272004,26,1619636077,9.78161963607e+12,Sarah J. Maas,2016.0,Empire of Storms,"Empire of Storms (Throne of Glass, #5)",eng,https://images.gr-assets.com/books/1463107108m/28260587.jpg,https://images.gr-assets.com/books/1463107108s/28260587.jpg
2168,169848,169848,18658793,35,1593080336,9.78159308033e+12,"Charles Dickens, Katharine Kroeber Wiley",1843.0,,"A Christmas Carol, The Chimes and The Cricket on the Hearth",,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2169,26025580,26025580,45948939,35,804188971,9.78080418898e+12,Gillian Flynn,2014.0,What Do You Do?,The Grownup,eng,https://images.gr-assets.com/books/1441679582m/26025580.jpg,https://images.gr-assets.com/books/1441679582s/26025580.jpg
2170,16790,16790,6277491,59,380789027,9.78038078902e+12,Neil Gaiman,1998.0,Smoke and Mirrors: Short Fiction and Illusions,Smoke and Mirrors: Short Fiction and Illusions,eng,https://images.gr-assets.com/books/1409595076m/16790.jpg,https://images.gr-assets.com/books/1409595076s/16790.jpg
2171,12820793,12820793,17970410,31,9382618341,9.78938261835e+12,Amish Tripathi,2013.0,The Oath of the Vayuputras,"The Oath of the Vayuputras (Shiva Trilogy, #3)",eng,https://images.gr-assets.com/books/1357242702m/12820793.jpg,https://images.gr-assets.com/books/1357242702s/12820793.jpg
2172,4985,4985,438581,67,385333501,9.7803853335e+12,Kurt Vonnegut Jr.,1968.0,Welcome to the Monkey House,Welcome to the Monkey House,eng,https://images.gr-assets.com/books/1381107552m/4985.jpg,https://images.gr-assets.com/books/1381107552s/4985.jpg
2173,16141924,16141924,21973739,16,385349068,9.78038534906e+12,Jim Gaffigan,2013.0,Dad Is Fat,Dad Is Fat,,https://images.gr-assets.com/books/1354052742m/16141924.jpg,https://images.gr-assets.com/books/1354052742s/16141924.jpg
2174,2279,2279,1732395,23,671869205,9.78067186920e+12,David McCullough,1992.0,Truman,Truman,en-US,https://images.gr-assets.com/books/1364681969m/2279.jpg,https://images.gr-assets.com/books/1364681969s/2279.jpg
2175,16130,16130,1205304,6,143034758,9.78014303476e+12,Ron Chernow,2004.0,Alexander Hamilton,Alexander Hamilton,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2176,7788,7788,635362,4,807218731,9.78080721873e+12,"Dr. Seuss, Various",2003.0,The Cat in the Hat and Other Dr. Seuss Favorites,The Cat in the Hat and Other Dr. Seuss Favorites,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2177,28381,28381,1001298,632,140448071,9.78014044808e+12,"Nikolai Gogol, Robert A. Maguire",1842.0,Мёртвые ду́ши,Dead Souls,eng,https://images.gr-assets.com/books/1387201057m/28381.jpg,https://images.gr-assets.com/books/1387201057s/28381.jpg
2178,24920901,24920901,44100599,37,,,Elle Kennedy,2015.0,The Deal,"The Deal (Off-Campus, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2179,26074181,26074181,42492659,20,62392174,9.78006239218e+12,Kiera Cass,2016.0,The Crown,"The Crown (The Selection, #5)",eng,https://images.gr-assets.com/books/1446759650m/26074181.jpg,https://images.gr-assets.com/books/1446759650s/26074181.jpg
2180,11007587,11007587,15926531,57,446573019,9.78044657302e+12,David Baldacci,2011.0,Zero Day,"Zero Day (John Puller, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2181,551876,551876,539116,40,312367481,9.78031236748e+12,"Arlene Mosel, Blair Lent",1968.0,Tikki Tikki Tembo,Tikki Tikki Tembo,en-CA,https://images.gr-assets.com/books/1317064300m/551876.jpg,https://images.gr-assets.com/books/1317064300s/551876.jpg
2182,3099787,3099787,3130946,18,1416974504,9.78141697450e+12,L.J. Smith,2008.0,"Night World, No. 1","Night World, No. 1 (Night World, #1-3)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2183,8204005,8204005,13051038,16,1451533969,9.78145153396e+12,Tina Reber,2010.0,"Love Unscripted (Love, #1)","Love Unscripted (Love, #1)",en-US,https://images.gr-assets.com/books/1327889844m/8204005.jpg,https://images.gr-assets.com/books/1327889844s/8204005.jpg
2184,13143,13143,2471943,82,446608815,9.78044660882e+12,James Patterson,1999.0,Pop Goes the Weasel,"Pop Goes the Weasel (Alex Cross, #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2185,20803953,20803953,25420107,33,,,Penelope Douglas,2013.0,Bully,"Bully (Fall Away, #1)",,https://images.gr-assets.com/books/1392309572m/20803953.jpg,https://images.gr-assets.com/books/1392309572s/20803953.jpg
2186,10104,10104,430173,22,802136834,9.78080213683e+12,Alison Weir,1980.0,The Six Wives of Henry VIII,The Six Wives of Henry VIII,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
